"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WESD"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09-27","0.00","0.0","65","74","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09-28","0.00","0.0","68","82","60",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09-29","0.00","0.0","70","75","58",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-09-30","0.00","0.0","59","62","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-01","0.05","0.0","62","72","57",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-02","0.22","0.0","71","79","54",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-03","0.02","0.0","54","55","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-04","0.09","0.0","56","62","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-05","0.00","0.0","50","57","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-06","0.00","0.0","56","70","45",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-07","0.16","0.0","73","81","61",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-08","0.01","0.0","62","65","56",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-09","0.07","0.0","58","60","55",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-10","0.02","0.0","56","59","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-11","0.33","0.0","56","57","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-12","0.01","0.0","56","58","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-13","0.00","0.0","59","70","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-14","0.00","0.0","58","65","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-15","0.00","0.0","58","64","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-16","0.53","0.0","54","63","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-17","0.67","0.0","57","64","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-18","0.00","0.0","55","62","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-19","0.00","0.0","52","62","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-20","0.00","0.0","53","60","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-21","0.00","0.0","58","63","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-22","0.16","0.0","55","60","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-23","0.42","0.0","61","70","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-24","0.00","0.0","59","69","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-25","0.01","0.0","58","63","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-26","0.00","0.0","56","61","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-27","1.43","0.0","53","56","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-28","0.06","0.0","53","57","50",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-29","0.03","0.0","54","57","52",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-30","0.09","0.0","59","66","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-10-31","0.07","0.0","65","72","59",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-01","0.01","0.0","62","72","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-02","0.00","0.0","45","51","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-03","0.00","0.0","49","57","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-04","0.00","0.0","48","55","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-05","0.40","0.0","52","58","45",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-06","0.00","0.0","52","56","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-07","0.23","0.0","50","59","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-08","0.00","0.0","39","42","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-09","0.00","0.0","33","41","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-10","0.00","0.0","41","54","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-11","0.00","0.0","48","54","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-12","0.08","0.0","41","44","26",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-13","0.00","0.0","27","33","21",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-14","0.00","0.0","30","42","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-15","0.00","0.0","44","54","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-16","0.00","0.0","37","43","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-17","0.00","0.0","32","45","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-18","0.24","0.0","40","41","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-19","0.24","0.0","42","45","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-20","0.23","0.0","41","42","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-21","0.00","0.0","42","51","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-22","0.09","0.0","48","56","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-23","0.00","0.0","41","48","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-24","1.51","0.0","43","48","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-25","0.00","0.0","46","54","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-26","0.00","0.0","50","63","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-27","0.20","0.0","48","54","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-28","0.14","0.0","47","53","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-29","0.00","0.0","37","44","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-11-30","0.00","0.0","33","39","26",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-01","0.62","1.2","29","39","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-02","0.43","1.1","39","42","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-03","0.38","4.8","32","36","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-04","0.00","0.0","34","41","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-05","0.00","0.0","40","45","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-06","0.04","0.2","34","38","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-07","0.00","0.0","32","35","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-08","0.00","0.0","29","41","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-09","0.55","0.0","45","61","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-10","0.19","0.0","59","63","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-11","0.21","2.8","38","42","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-12","0.00","0.0","30","33","26",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-13","0.10","0.0","35","47","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-14","1.25","0.0","51","60","47",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-15","0.00","0.0","49","55","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-16","0.00","0.0","34","35","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-17","0.65","1.3","31","38","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-18","0.00","0.1","34","38","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-19","0.00","0.0","22","27","15",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-20","0.00","0.0","23","33","17",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-21","0.00","0.0","27","35","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-22","0.00","0.0","36","45","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-23","0.00","0.0","44","57","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-24","0.00","0.0","45","50","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-25","0.00","0.0","37","42","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-26","0.00","0.0","37","41","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-27","0.01","0.0","41","52","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-28","0.00","0.0","48","51","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-29","0.08","0.0","40","44","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-30","1.29","0.0","38","41","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-12-31","0.27","0.0","40","44","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-01","0.00","0.0","39","43","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-02","0.00","0.0","40","49","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-03","0.00","0.0","47","52","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-04","0.13","0.0","47","48","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-05","0.11","0.0","39","41","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-06","0.00","0.0","33","41","27",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-07","0.00","0.0","38","42","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-08","0.02","0.1","38","45","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-09","0.00","0.0","29","33","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-10","0.00","0.0","38","53","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-11","0.00","0.0","57","70","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-12","0.02","0.0","66","74","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-13","0.01","0.0","41","43","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-14","0.00","0.0","39","42","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-15","0.00","0.0","44","52","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-16","0.10","0.0","42","47","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-17","0.00","0.0","25","30","16",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-18","0.28","3.0","18","33","14",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-19","0.02","0.0","33","45","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-20","0.00","0.0","26","30","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-21","0.00","0.0","23","28","18",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-22","0.00","0.0","29","39","20",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-23","0.00","0.0","36","50","26",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-24","0.00","0.0","41","48","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-25","0.70","0.0","42","50","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-26","0.00","0.0","47","51","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-27","0.00","0.0","42","48","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-28","0.00","0.0","41","42","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-29","0.00","0.0","37","43","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-30","0.00","0.0","29","33","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-01-31","0.00","0.0","35","47","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-01","0.02","0.0","38","41","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-02","0.00","0.0","39","44","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-03","0.00","0.0","41","50","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-04","0.00","0.0","42","47","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-05","0.05","0.0","41","43","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-06","0.44","0.3","37","41","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-07","0.32","0.0","40","56","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-08","0.00","0.0","31","37","25",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-09","0.00","0.0","27","38","20",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-10","0.16","0.0","42","47","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-11","0.17","0.0","43","45","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-12","0.00","0.0","41","45","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-13","0.53","0.2","39","41","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-14","0.00","0.0","33","40","15",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-15","0.00","0.0","19","31","12",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-16","0.00","0.0","35","46","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-17","0.00","0.0","42","49","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-18","0.45","0.0","37","42","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-19","0.00","0.0","43","46","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-20","0.00","0.0","32","37","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-21","0.00","0.0","26","33","17",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-22","0.00","0.0","36","49","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-23","0.00","0.0","44","58","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-24","0.00","0.0","48","64","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-25","0.26","0.0","47","53","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-26","0.15","0.0","46","48","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-27","0.75","0.0","45","55","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-28","0.00","0.0","34","38","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-02-29","0.00","0.0","31","35","22",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-01","0.00","0.0","25","33","19",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-02","0.00","0.0","35","52","23",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-03","0.03","0.0","50","59","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-04","0.03","0.0","47","50","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-05","0.00","0.0","44","51","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-06","0.00","0.0","39","44","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-07","0.00","0.0","36","45","29",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-08","0.00","0.0","40","53","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-09","0.00","0.0","55","72","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-10","0.00","0.0","52","66","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-11","0.00","0.0","50","59","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-12","0.00","0.0","40","43","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-13","0.29","0.0","46","62","40",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-14","0.00","0.0","46","53","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-15","0.00","0.0","40","43","30",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-16","0.00","0.0","32","35","24",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-17","0.03","0.0","36","45","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-18","0.00","0.0","43","51","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-19","0.56","0.0","41","42","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-20","0.02","0.0","48","68","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-21","0.00","0.0","49","57","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-22","0.00","0.0","31","33","25",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-23","1.38","0.0","33","41","28",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-24","0.35","0.0","40","49","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-25","0.00","0.0","40","43","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-26","0.00","0.0","39","46","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-27","0.01","0.0","51","61","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-28","0.08","0.0","45","48","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-29","0.74","0.0","42","43","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-30","0.08","0.0","40","43","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-03-31","0.00","0.0","36","40","33",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-01","0.00","0.0","36","43","31",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-02","0.13","0.0","42","47","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-03","0.83","0.0","43","45","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-04","0.04","0.0","41","44","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-05","0.00","0.0","43","54","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-06","0.00","0.0","50","62","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-07","0.00","0.0","52","62","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-08","0.07","0.0","46","48","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-09","0.64","0.0","44","48","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-10","0.01","0.0","43","48","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-11","0.00","0.0","44","52","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-12","0.00","0.0","47","60","35",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-13","0.56","0.0","55","60","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-14","0.00","0.0","53","58","45",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-15","0.00","0.0","47","53","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-16","0.00","0.0","42","47","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-17","0.01","0.0","41","49","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-18","0.67","0.7","38","41","32",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-19","0.00","0.0","46","61","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-20","0.00","0.0","48","51","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-21","0.33","0.0","43","54","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-22","0.00","0.0","39","44","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-23","0.00","0.0","42","55","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-24","0.21","0.0","44","45","39",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-25","0.00","0.0","45","53","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-26","0.22","0.0","45","47","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-27","0.60","0.0","41","42","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-28","0.01","0.0","40","44","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-29","0.00","0.0","44","49","38",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-04-30","0.00","0.0","45","50","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-01","0.79","0.0","52","62","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-02","0.01","0.0","57","70","46",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-03","0.00","0.0","64","78","53",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-04","0.00","0.0","63","70","48",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-05","0.00","0.0","51","58","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-06","0.01","0.0","47","51","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-07","0.00","0.0","51","64","42",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-08","0.25","0.0","52","57","43",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-09","0.12","0.0","41","44","36",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-10","0.00","0.0","44","60","34",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-11","0.23","0.0","52","62","44",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-12","0.00","0.0","48","56","41",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-13","0.00","0.0","48","60","37",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-14","0.00","0.0","57","69","45",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-15","0.67","0.0","60","74","51",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-16","0.04","0.0","63","68","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-17","0.00","0.0","54","63","49",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-18","0.00","0.0","54","58","47",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2020-05-19","0.00","0.0","51","55","47",
